gene,systematicName,intensity
ASR1,YPR093C,0.001230012300123
SYT1,YPR095C,0.00799507995079951
,YPR096C,0.0190651906519065
,YPR097W,0.0632563256325633
,YPR098C,0.393805309734513
MRPL51,YPR100W,0.380645161290323
PRE2,YPR103W,0.408824543260944
FHL1,YPR104C,0.0191608853650479
COG4,YPR105C,0.034440344403444
ISR1,YPR106W,
YTH1,YPR107C,0.0281852171412137
RPN7,YPR108W,0.345015576323988
,YPR108W-A,0.002460024600246
,YPR109W,0.00738007380073801
RPC40,YPR110C,0.312573443008226
DBF20,YPR111W,0.010752688172043
MRD1,YPR112C,0.00261848651479445
PIS1,YPR113W,0.155791603439555
,YPR114W,0.339489885664028
RGC1,YPR115W,0.0287769784172662
,YPR117W,0.0043050430504305
MRI1,YPR118W,0.157074340527578
CLB2,YPR119W,-1.15648231731787e-18
CLB5,YPR120C,0.0018450184501845
THI22,YPR121W,0.0
AXL1,YPR122W,0.0185897435897436
CTR1,YPR124W,0.757051282051282
YLH47,YPR125W,0.134735202492212
,YPR127W,1.12704649639817
ANT1,YPR128C,0.0792349726775956
SCD6,YPR129W,0.179130434782609
NAT3,YPR131C,0.0555110755270883
SPN1,YPR133C,0.188925081433225
TOM5,YPR133W-A,0.02460024600246
MSS18,YPR134W,0.0462653288740245
CTF4,YPR135W,0.0996168582375479
RRP9,YPR137W,0.070343725019984
MEP3,YPR138C,0.0176017601760176
LOA1,YPR139C,0.0879458794587946
TAZ1,YPR140W,0.0505162241887906
KAR3,YPR141C,0.00273224043715847
RRP15,YPR143W,0.0843152657763813
NOC4,YPR144C,0.0720720720720721
,YPR145C-A,0.124846248462485
ASN1,YPR145W,0.713554298032875
,YPR147C,0.0013550135501355
,YPR148C,0.272702775532202
NCE102,YPR149W,7.40932363244409
SUE1,YPR151C,0.111316113161132
URN1,YPR152C,0.020463112547119
,YPR153W,0.018450184501845
PIN3,YPR154W,0.508641975308642
NCA2,YPR155C,0.126881720430108
TPO3,YPR156C,0.11991199119912
TDA6,YPR157W,-0.001230012300123
CUR1,YPR158W,0.00246002460024601
KRE6,YPR159W,0.00794833581718827
GPH1,YPR160W,1.98652654271086
SGV1,YPR161C,0.0526819923371648
ORC4,YPR162C,-0.000261848651479444
TIF3,YPR163C,0.854970760233918
MMS1,YPR164W,0.0
MET16,YPR167C,0.0616302186878728
NUT2,YPR168W,0.0450617283950617
,YPR169W-A,0.2
,YPR170C,0.0183346065699007
,YPR170W-A,0.00310077519379845
,YPR170W-B,0.519129287598945
BSP1,YPR171W,0.0315581854043393
,YPR172W,0.293187347931874
VPS4,YPR173C,0.141215106732348
,YPR174C,0.0348356194208578
DPB2,YPR175W,0.0121002592912705
PRP4,YPR178W,0.0231143552311436
HDA3,YPR179C,0.016693591814755
AOS1,YPR180W,0.0314218381775334
SMX3,YPR182W,0.166235260281852
DPM1,YPR183W,0.262658227848101
GDB1,YPR184W,0.259592326139089
ATG13,YPR185W,0.0321367521367521
PZF1,YPR186C,0.00460962258715068
RPO26,YPR187W,0.176414189837009
MLC2,YPR188C,0.174679487179487
SKI3,YPR189W,0.0772147535332644
RPC82,YPR190C,0.0387275242047026
QCR2,YPR191W,3.59536735432501
AQY1,YPR192W,0.00738396624472574
HPA2,YPR193C,0.0089662447257384
OPT2,YPR194C,0.00474683544303797
,YPR195C,0.0117227319062181
,YPR196W,-0.00158227848101266
SGE1,YPR198W,0.00158227848101266
ARR1,YPR199C,0.0
ARR2,YPR200C,0.0121308016877637
ARR3,YPR201W,0.00158227848101266
